D3C2_Parent	D3C2_R1_T1	D3C2_R2_T1	D3C2_R3_T1	D3C2_R1_T2	D3C2_R2_T2	D3C2_R3_T2	D3C2_R1_T3	D3C2_R2_T3	D3C2_R3_T3	D3C2_R1_T5	D3C2_R2_T5	D3C2_R3_T5	D3C2_R1_T6	D3C2_R2_T6	D3C2_R3_T6	D3C2_R1_T8	D3C2_R2_T8	D3C2_R3_T8	D3C2_R1_T9	D3C2_R2_T9	D3C2_R3_T9	D3C2_R1_T10	D3C2_R2_T10	D3C2_R3_T10	D3C2_R1_T13	D3C2_R3_T13	D3C2_R1_T15	D3C2_R3_T15	D3C2_R3_T17	D3C2_R1_T19	D3C2_R3_T19
RG3392	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3393	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3394	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3395	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3396	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3397	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3398	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3399	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	5.66961722996676e-06	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3400	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3401	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3402	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3403	0	0	0	8.96917295256205e-06	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3404	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	4.35293605536935e-05	3.50456645008446e-05	0	0	0	0
RG3405	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3406	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3407	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3408	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3409	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3410	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3411	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3412	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3413	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3414	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3415	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	2.83480861498338e-06	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3416	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3417	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3418	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3419	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3420	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3421	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	3.62491549415754e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3422	0	0	0	8.96917295256205e-06	0	0	4.22621223615229e-06	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3423	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3424	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3425	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3426	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3427	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	1.10236810716782e-06	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3428	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	5.66961722996676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3429	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3430	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3431	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3432	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3433	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3434	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3435	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3436	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3437	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3438	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	2.71868662061816e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3439	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	2.76019685723986e-06	0	1.95037466697353e-06	0	0	0	0	0	0	0
RG3440	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3441	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3442	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3443	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3444	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3445	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3446	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3447	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3448	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3449	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3450	0	0	0	0	0	0	2.11310611807614e-06	0	0	5.27518902760682e-06	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3451	0	0	0	0	0	0	0	6.12499272657114e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3452	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3453	0	0	0	0	0	0	0	6.12499272657114e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3454	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	3.82287109087538e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3455	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3456	0	0	0	0	0	0	0	6.12499272657114e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3457	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3458	0	0	0	0	0	0	0	6.12499272657114e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3459	0	0	0	0	0	0	0	6.12499272657114e-06	0	5.27518902760682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3460	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	1.10236810716782e-06	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.90074933394705e-06	0	0	7.00913290016892e-06	6.01267471830619e-06	0	0	0
RG3461	0	0	0	0	0	0	0	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3462	0	0	0	0	0	0	0	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3463	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	1.10236810716782e-06	1.78700986786849e-06	0	0	1.41740430749169e-06	3.62491549415754e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3464	0	0	0	0	0	0	0	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3465	0	0	0	0	0	2.82466725419746e-06	2.11310611807614e-06	6.12499272657114e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3466	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	6.86737721129546e-06	0	0	0	0	1.95037466697353e-06	0	0	0	2.00422490610206e-06	0	0	0
RG3467	0	0	0	0	0	0	0	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3468	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	2.07520544533909e-06	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3469	0	0	0	0	0	2.82466725419746e-06	0	3.06249636328557e-06	7.38225306363502e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3470	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	2.90200368844669e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3471	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG3472	0	0	0	0	0	0	0	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3473	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3474	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3475	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3476	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3477	0	0	0	0	0	0	0	0	7.38225306363502e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3478	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3479	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG3480	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3481	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	1.10236810716782e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3482	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	3.57401973573698e-06	0	0	0	0	0	0	0	0	7.31293511963962e-06	0	0	0	0	0	0	0	0	0	0	0
RG3483	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3484	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3485	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	1.45100184422334e-06	0	0	0	0	0	0	0	7.31293511963962e-06	0	0	0	0	0	0	0	0	0	0	0
RG3486	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3487	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3488	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3489	0	0	0	0	0	0	0	0	2.46075102121167e-06	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3490	0	0	0	0	0	0	0	0	2.46075102121167e-06	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3491	0	0	0	0	0	0	0	0	2.46075102121167e-06	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3492	0	0	0	8.96917295256205e-06	0	0	0	0	4.92150204242335e-06	0	0	1.78700986786849e-06	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3493	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3494	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3495	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	5.66961722996676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3496	0	0	0	0	0	0	0	0	2.46075102121167e-06	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3497	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3498	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3499	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3500	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3501	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3502	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3503	0	0	0	0	0	0	0	0	0	5.27518902760682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3504	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3505	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	1.78700986786849e-06	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3506	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3507	0	0	0	0	0	0	0	0	0	5.27518902760682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3508	0	0	0	0	0	0	0	0	0	5.27518902760682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3509	0	0	0	0	0	0	0	0	0	5.27518902760682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3510	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3511	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3512	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	3.57401973573698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3513	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	3.57401973573698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3514	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	1.95037466697353e-06	0	0	0	0	0	0	0
RG3515	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3516	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3517	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	2.20473621433564e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3518	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3519	0	0	0	0	0	0	0	0	0	8.79198171267804e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3520	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3521	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3522	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3523	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90074933394705e-06	0	0	0	0	0	0	0
RG3524	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	1.78700986786849e-06	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3525	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3526	0	0	0	0	0	0	0	0	0	0	3.30710432150345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3527	0	0	0	0	0	0	0	0	0	0	3.30710432150345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3528	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	1.78700986786849e-06	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00422490610206e-06	0	0	0
RG3529	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3530	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	2.76019685723986e-06	0	0	0	1.45097868512312e-05	0	2.00422490610206e-06	0	0	0
RG3531	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95037466697353e-06	0	0	0	0	0	0	0
RG3532	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	1.78700986786849e-06	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3533	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3534	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3535	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3536	0	0	0	0	0	0	0	0	0	0	3.30710432150345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3537	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3538	0	0	0	0	0	0	0	0	0	0	3.30710432150345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3539	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	1.78700986786849e-06	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3540	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	0	0	0	0	9.06228873539386e-07	0	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG3541	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	0	0	0	0	3.62491549415754e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3542	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	0	0	2.07520544533909e-06	0	2.71868662061816e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
