D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG4813	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4814	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14989417769847e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4815	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4816	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4817	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4818	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4819	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4820	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4821	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4822	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4823	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4824	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4825	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4826	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4827	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4828	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4829	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4830	0	1.52097037910187e-06	0	3.65038109978682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4831	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4832	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4833	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4834	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4835	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04467759908903e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4836	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4837	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4838	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4839	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4840	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG4841	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4842	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4843	0	1.52097037910187e-06	0	3.65038109978682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4844	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4845	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4846	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4847	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4848	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4849	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4850	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4851	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4852	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4853	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4854	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4855	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4856	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4857	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4858	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4859	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4860	0	1.52097037910187e-06	0	3.65038109978682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4861	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4862	0	1.52097037910187e-06	0	0	0	0	2.61798608802193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4863	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4864	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4865	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4866	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4867	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4868	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4869	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4870	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09215551068494e-06	0	0	0	0	0	0	0	0	0
RG4871	0	1.52097037910187e-06	0	0	3.71767942450323e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4872	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4873	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4874	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4875	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4876	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4877	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4878	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4879	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4880	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.37720320293952e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4881	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.37720320293952e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4882	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4883	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4884	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4885	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4886	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4887	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4888	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4889	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4890	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4891	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4892	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4893	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4894	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4895	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4896	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09215551068494e-06	0	0	0	0	0	0	0	0	0
RG4897	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4898	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4899	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4900	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4901	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4902	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4903	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4904	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4905	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4906	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4907	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4908	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4909	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4910	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.37720320293952e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4911	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4912	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4913	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4914	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4915	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4916	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4917	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4918	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4919	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4920	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4921	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4922	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4923	0	1.52097037910187e-06	0	0	0	0	2.61798608802193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4924	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4925	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7775763070414e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4926	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4927	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04467759908903e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4928	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG4929	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4930	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG4931	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4932	0	1.52097037910187e-06	0	0	3.71767942450323e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4933	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4934	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	0
RG4935	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG4936	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4937	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	0
RG4938	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4939	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4940	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4941	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG4942	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4943	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4944	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG4945	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4946	0	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4947	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4948	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4949	0	3.04194075820373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
