D1C1_Parent	D1C1_R1_T1	D1C1_R1_T2	D1C1_R1_T3	D1C1_R1_T4	D1C1_R1_T5	D1C1_R1_T6	D1C1_R1_T8	D1C1_R1_T9	D1C1_R1_T10	D1C1_R1_T13	D1C1_R2_T1	D1C1_R2_T2	D1C1_R2_T3	D1C1_R2_T4	D1C1_R2_T5	D1C1_R2_T6	D1C1_R2_T8	D1C1_R2_T9	D1C1_R2_T10	D1C1_R2_T13	D1C1_R3_T1	D1C1_R3_T2	D1C1_R3_T3	D1C1_R3_T4	D1C1_R3_T5	D1C1_R3_T6	D1C1_R3_T8	D1C1_R3_T9	D1C1_R3_T10
RG2281	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2282	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70010016649749e-06	0	0	0	0	0	0	0	0
RG2283	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2284	0	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2285	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2286	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78499702877733e-06	0	0	0	0	0	0
RG2287	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2288	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2289	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	1.04213779979699e-06	0	0	0
RG2290	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2291	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2292	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99233662590107e-06	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2293	0	2.76154602392603e-06	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2294	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	9.52532147959994e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2295	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70010016649749e-06	0	0	0	0	0	0	0	0
RG2296	0	2.76154602392603e-06	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2297	0	2.76154602392603e-06	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2298	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70010016649749e-06	0	0	0	0	0	0	0	0
RG2299	0	2.76154602392603e-06	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2300	0	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2301	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2302	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	1.89249851438867e-06	0	0	0	0	0	0
RG2303	0	2.76154602392603e-06	0	3.31382594460609e-06	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2304	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	2.16314434662225e-06	0	0
RG2305	0	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2306	0	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2307	0	2.76154602392603e-06	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2308	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2309	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	2.38734706057893e-06	1.89249851438867e-06	0	0	0	0	0	0
RG2310	0	0	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2311	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2312	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2313	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2314	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2315	0	0	6.27872516764196e-06	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2316	0	0	4.18581677842797e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2317	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70010016649749e-06	0	0	0	0	0	0	0	0
RG2318	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	1.97980989865353e-06	0	0	0	0	0
RG2319	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	3.33953931055211e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2320	0	0	4.18581677842797e-06	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2321	0	0	2.09290838921399e-06	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2322	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2323	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2324	0	0	2.09290838921399e-06	6.62765188921217e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2325	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2326	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	3.35005008324874e-06	4.77469412115786e-06	0	0	0	0	0	0	0
RG2327	0	0	2.09290838921399e-06	0	0	1.73741719035316e-06	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2328	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	1.89249851438867e-06	0	0	0	0	0	0
RG2329	0	0	4.18581677842797e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2330	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2331	0	0	2.09290838921399e-06	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2332	0	0	2.09290838921399e-06	0	0	1.73741719035316e-06	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2333	0	0	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2334	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG2335	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2336	0	0	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2337	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2338	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2339	0	0	0	9.94147783381826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2340	0	0	0	9.94147783381826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2341	0	0	0	6.62765188921217e-06	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2342	0	0	0	3.31382594460609e-06	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG2343	0	0	0	9.94147783381826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2344	0	0	0	9.94147783381826e-06	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2345	0	0	0	6.62765188921217e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2346	0	0	0	9.94147783381826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2347	0	0	0	3.31382594460609e-06	1.56660990316784e-06	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2348	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG2349	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG2350	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2351	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2352	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78499702877733e-06	0	0	0	0	0	0
RG2353	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	4.72516100986141e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2354	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2355	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2356	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2357	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	1.97980989865353e-06	0	0	0	0	0
RG2358	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	2.16314434662225e-06	0	0
RG2359	0	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16314434662225e-06	0	0
RG2360	0	0	0	0	1.56660990316784e-06	0	0	3.59105110065716e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG2361	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03819312578423e-06	0
RG2362	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2363	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2364	0	0	0	0	4.69982970950353e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2365	0	0	0	0	4.69982970950353e-06	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2366	0	0	0	0	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2367	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2368	0	0	0	0	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2369	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00417670425166e-06	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2370	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2371	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2372	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.53649496789296e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG2373	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16855119918797e-06	0	0	0
RG2374	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2375	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG2376	0	0	0	0	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2377	0	0	0	0	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG2378	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2379	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG2380	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2381	0	0	0	0	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG2382	0	0	0	0	3.13321980633568e-06	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2383	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2384	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	2.81644918984839e-06	0	0	0	0
RG2385	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	1.65535781386826e-06	0	0	0	0	0	0	1.89249851438867e-06	5.93942969596059e-06	0	1.04213779979699e-06	0	0	0
RG2386	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2387	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	1.89249851438867e-06	0	0	0	0	0	0
RG2388	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2389	0	0	0	0	3.13321980633568e-06	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78499702877733e-06	0	0	0	0	0	0
RG2390	0	0	0	0	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2391	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2392	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2393	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2394	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2395	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2396	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2397	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2398	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	5.31019504346395e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2399	0	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	5.31019504346395e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2400	0	0	0	0	1.56660990316784e-06	0	0	3.59105110065716e-06	0	0	0	0	0	0	0	0	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG2401	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG2402	0	0	0	0	0	1.73741719035316e-06	0	3.59105110065716e-06	1.36249805844027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2403	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2404	0	0	0	0	0	1.73741719035316e-06	0	7.18210220131432e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2405	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2406	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG2407	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95961979730706e-06	0	0	0	0	0
RG2408	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.98467325180213e-06	0	0	0	0	0	0	0	0	0	0	0
RG2409	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG2410	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG2411	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2412	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2413	0	0	0	0	0	3.47483438070633e-06	0	0	1.36249805844027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2414	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2415	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2416	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2417	0	0	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2418	0	0	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2419	0	0	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2420	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2421	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	5.00416179455914e-06
RG2422	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2423	0	0	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2424	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2425	0	0	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2426	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16855119918797e-06	0	0	0
RG2427	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2428	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	5.44968037624593e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2429	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2430	0	0	0	0	0	0	1.95355742807653e-06	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2431	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00835340850332e-06	0	0	0	0	0	0	0	0	0
RG2432	0	0	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2433	0	0	0	0	0	0	1.95355742807653e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00417670425166e-06	0	0	0	0	0	1.04213779979699e-06	0	0	0
